GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
BEN,BEN.6_1,RCOF,7.309,6.814,6.427,7.163,7.823,7.242
BEN,BEN.7_1,RCOF,0.7314,0.7364,0.7042,0.8838,0.9023,1.142
BFA,BFA.13_1,RCOF,0,0,0,0,0,0
BFA,BFA.2_1,RCOF,0,0,0,0,0,0
BGD,BGD.2_1,RCOF,60570,68460,75080,78750,76580,77180
BLZ,BLZ.2_1,RCOF,669.6,674.7,594.1,680.4,803.2,940.4
BOL,BOL.3_1,RCOF,645.3,702.9,576.8,626.4,690,635
BOL,BOL.6_1,RCOF,101.1,122.9,123.2,109.7,110.3,230.6
BRA,BRA.12_1,RCOF,45.87,57.36,58.31,53.11,50.03,50.13
BRA,BRA.13_1,RCOF,20.51,21.81,17.56,14.46,12.17,10.71
BRA,BRA.14_1,RCOF,996.8,1185,1081,1230,1294,1340
BRA,BRA.16_1,RCOF,127600000,125000000,93160000,67960000,49820000,36900000
BRA,BRA.17_1,RCOF,572.7,604.9,472.5,360.4,272.3,198.7
BRA,BRA.18_1,RCOF,403.3,426.3,334,257,198.6,153.3
BRA,BRA.19_1,RCOF,1.345,1.392,1.113,1.112,1.243,1.221
BRA,BRA.1_1,RCOF,120.4,168.2,178.4,169.7,168.5,171
BRA,BRA.22_1,RCOF,7.691,9.37,8.633,7.787,7.24,7.041
BRA,BRA.23_1,RCOF,13.5,13.26,12.88,50.18,43.25,35.31
BRA,BRA.25_1,RCOF,334.8,339.8,255.1,187.7,137.8,101.1
BRA,BRA.3_1,RCOF,81.56,97.06,88.9,104,103.5,104.2
BRA,BRA.4_1,RCOF,143.1,222.4,248.7,233.1,240.5,253.2
BRA,BRA.5_1,RCOF,11.83,13.98,12.63,11.65,11.4,11.47
BRA,BRA.6_1,RCOF,18.96,19.12,14.57,11.31,8.844,6.851
BRA,BRA.8_1,RCOF,3.413,4.098,3.788,3.543,3.51,3.76
BRA,BRA.9_1,RCOF,331.5,323.4,230.5,160.8,110.4,75.69
BRN,BRN.1_1,RCOF,95.08,70.17,52.61,30.51,13.59,0
CAF,CAF.10_1,RCOF,76.86,74.06,70.06,66.53,65.01,66.65
CAF,CAF.11_1,RCOF,50.37,53.02,52.62,54.58,55.85,61.37
CAF,CAF.12_1,RCOF,805.4,1058,1075,973.2,932.2,1022
CAF,CAF.13_1,RCOF,84.41,85.1,82.28,82.99,86.27,93.63
CAF,CAF.14_1,RCOF,28.73,31.68,34.13,35.45,39.62,45.35
CAF,CAF.15_1,RCOF,35.04,34.98,36,37.02,39.95,41.39
CAF,CAF.16_1,RCOF,323.5,363.8,357.9,357.6,355.7,391.6
CAF,CAF.17_1,RCOF,20.63,18,15.5,13.13,10.91,9.241
CAF,CAF.1_1,RCOF,49.02,49.33,53.48,54.33,72.15,79.28
CAF,CAF.3_1,RCOF,58.28,65.06,62.78,61.54,63.82,69.79
CAF,CAF.5_1,RCOF,86.93,90.74,91.94,90.65,91.69,102.3
CAF,CAF.6_1,RCOF,86.39,88.67,87.27,87.42,86.23,90.09
CAF,CAF.7_1,RCOF,404.1,478.6,511.9,509.5,525.4,575.2
CAF,CAF.8_1,RCOF,585.8,682.1,692.3,760.8,738.5,851.8
CAF,CAF.9_1,RCOF,687.2,758.8,796,841.9,837.3,925.8
CHN,CHN.30_1,RCOF,2.494,2.284,2.107,2.112,2.176,2.377
CIV,CIV.10_1,RCOF,71.62,78.14,82.48,94.91,102.6,106.9
CIV,CIV.11_1,RCOF,41.31,46.04,48.11,55.61,59.16,62.91
CIV,CIV.12_1,RCOF,208.6,224.4,227.5,238.3,244.2,250.2
CIV,CIV.13_1,RCOF,2.459,1.903,1.425,1.041,0.745,0.5425
CIV,CIV.14_1,RCOF,7.197,7.241,7.18,9.719,9.816,10.9
CIV,CIV.1_1,RCOF,30.44,24.28,21.25,20.67,20.26,20.51
CIV,CIV.2_1,RCOF,228.3,144.5,90.08,58.28,42.21,34.3
CIV,CIV.3_1,RCOF,48.51,37.09,29.12,23.91,20.56,19.15
CIV,CIV.4_1,RCOF,2324,2572,2770,3159,3399,3551
CIV,CIV.5_1,RCOF,3.958,2.383,1.389,0.8912,0.6642,0.6538
CIV,CIV.6_1,RCOF,1.563,1.097,0.7563,0.4892,0.284,0.2144
CIV,CIV.7_1,RCOF,3.401,3.057,2.898,2.898,2.978,3.05
CIV,CIV.8_1,RCOF,7104,7187,7916,8937,9531,9567
CIV,CIV.9_1,RCOF,1.287,0.969,0.7256,0.5647,0.4366,0.3455
CMR,CMR.10_1,RCOF,59720,40310,27560,18170,11400,7166
CMR,CMR.1_1,RCOF,260.4,249.5,211.3,179.3,144.9,100.2
CMR,CMR.3_1,RCOF,2150,1594,1112,788.6,574.8,526.4
CMR,CMR.4_1,RCOF,0.145,0.1527,0.1516,0.1774,0.1936,0.2491
CMR,CMR.7_1,RCOF,3.209,3.842,4.184,4.529,4.922,5.013
CMR,CMR.9_1,RCOF,107500,93590,79160,66880,54300,41850
COD,COD.10_1,RCOF,178.8,171.3,148.8,137,123.9,122.9
COD,COD.11_1,RCOF,129,141.3,136.7,143,140.4,152.8
COD,COD.12_1,RCOF,34.49,34.41,33.98,32.04,31.22,34.86
COD,COD.13_1,RCOF,76.89,72.51,64.49,59.08,55.36,57.3
COD,COD.14_1,RCOF,10.48,9.388,7.686,6.473,5.807,5.492
COD,COD.15_1,RCOF,52.58,47.71,40.99,36.73,36.09,39.87
COD,COD.16_1,RCOF,448,354.1,261.6,197.3,147.5,122.1
COD,COD.17_1,RCOF,197.4,151.6,109.3,82.45,66.37,62.42
COD,COD.18_1,RCOF,834.6,715.5,573.9,467.7,384.2,336.1
COD,COD.19_1,RCOF,67.35,54.75,44.37,40.13,35.79,34.92
COD,COD.1_1,RCOF,204.5,193.9,176.4,167.2,156.6,165.2
COD,COD.20_1,RCOF,67.49,72.68,69.2,66.98,67.18,74.14
COD,COD.21_1,RCOF,338.1,284.2,221.4,171.1,130,105.7
COD,COD.22_1,RCOF,36.95,35.16,30.83,29.82,29.26,30.65
COD,COD.23_1,RCOF,133.6,140.1,133.4,131.2,130.3,138.8
COD,COD.24_1,RCOF,73.39,55.09,37.16,25.01,16.59,12.3
COD,COD.25_1,RCOF,346.7,341,318.5,300.8,282.3,285.7
COD,COD.2_1,RCOF,401.4,360.8,311.2,282,292.3,311.7
COD,COD.3_1,RCOF,23.31,20.77,17.13,15.17,14.04,14.6
COD,COD.4_1,RCOF,30.29,23.26,16.68,12.28,9.609,8.922
COD,COD.5_1,RCOF,190.6,190.7,190.9,194.2,192,207.6
COD,COD.6_1,RCOF,58.97,60.1,57.93,55.4,54.32,59.4
COD,COD.7_1,RCOF,59.9,55.76,48.42,44.05,40.03,40.02
COD,COD.8_1,RCOF,13.6,11.92,9.549,7.766,6.184,5.238
COD,COD.9_1,RCOF,94.7,85.72,73.96,66.33,59.83,62.49
COG,COG.11_1,RCOF,54.94,62.85,63.97,67.89,68.96,77.95
COG,COG.12_1,RCOF,515.4,526.8,534.1,535.3,549,537.2
COG,COG.1_1,RCOF,10.23,9.065,8.224,7.747,7.28,6.639
COG,COG.2_1,RCOF,0,0,0,0,0,0
COG,COG.3_1,RCOF,73.4,73.1,70.66,73.13,75.64,79.11
COG,COG.4_1,RCOF,129.5,128,131.8,135.6,137.1,135.5
COG,COG.5_1,RCOF,49.58,46.11,45.16,43.64,46.98,42.94
COG,COG.6_1,RCOF,77.51,67.29,59.31,53.2,47.56,42.43
COG,COG.7_1,RCOF,420,417.7,414.3,400.2,394.6,384.5
COG,COG.8_1,RCOF,45.2,43.28,41.01,42.56,41.8,39.17
COG,COG.9_1,RCOF,116.2,125.5,134.9,154,188.9,196.3
COL,COL.22_2,RCOF,720.3,456.4,159.2,102,31.32,15.58
COL,COL.24_2,RCOF,1382,1185,613.4,714.9,639.5,526.6
ECU,ECU.10_1,RCOF,18.68,15.43,7.054,7.778,7.638,6.623
ECU,ECU.11_1,RCOF,308.1,287.1,150.6,176.9,142.6,93.18
ECU,ECU.12_1,RCOF,148.2,138.5,72.67,87.61,70.87,46.8
ECU,ECU.13_1,RCOF,49.17,38.88,22.77,25.67,21.35,18.8
ECU,ECU.14_1,RCOF,57.34,44.31,18.78,15.85,6.422,1.496
ECU,ECU.15_1,RCOF,125.3,131.8,80.71,116.9,132.5,118.4
ECU,ECU.16_1,RCOF,432.2,464.1,309.9,439.1,472.1,421.7
ECU,ECU.17_1,RCOF,652.4,694.6,450.8,622.2,652.4,575.8
ECU,ECU.18_1,RCOF,1313,1415,895.2,1282,1371,1226
ECU,ECU.19_1,RCOF,417.9,388.2,202.4,235.7,185.9,117
ECU,ECU.1_1,RCOF,13.65,10.56,4.134,2.858,1.119,0.6241
ECU,ECU.20_1,RCOF,44.85,36.39,15.91,16.57,14.23,11.14
ECU,ECU.21_1,RCOF,88.13,81.75,42.76,50.11,40.51,26.48
ECU,ECU.22_1,RCOF,340.6,359.6,232.7,332.8,359.5,323.8
ECU,ECU.23_1,RCOF,2740,2535,1314,1516,1183,726.5
ECU,ECU.24_1,RCOF,880.7,870.6,647.9,846.5,785.6,652.4
ECU,ECU.2_1,RCOF,4.632,4.258,2.442,3.209,3.197,3.336
ECU,ECU.3_1,RCOF,57.45,52.29,26.71,30.41,23.96,15.89
ECU,ECU.4_1,RCOF,65.43,42.85,16.81,12.33,5.156,2.715
ECU,ECU.5_1,RCOF,213700,200000,105300,124200,100500,65800
ECU,ECU.6_1,RCOF,16.14,15.29,8.283,10.04,8.519,6.324
ECU,ECU.7_1,RCOF,91.55,76.07,34.91,34.48,23.96,16.82
ECU,ECU.8_1,RCOF,29080,21760,8997,7076,2473,465.1
FJI,FJI.1_1,RCOF,6.635,10.59,10.29,9.648,9.486,9.098
FJI,FJI.5_1,RCOF,2.178,2.216,2.119,2.229,2.33,2.806
GAB,GAB.1_1,RCOF,3178,3206,3685,4055,4217,4364
GAB,GAB.2_1,RCOF,1362,1183,1017,845.9,675.1,505.1
GAB,GAB.3_1,RCOF,1017,1006,1095,1089,1094,1063
GAB,GAB.4_1,RCOF,122.9,112,103,92.96,85.8,76.63
GAB,GAB.5_1,RCOF,482,493.8,486,498.6,544.7,534.9
GAB,GAB.6_1,RCOF,1948,1692,1447,1199,951.6,705.3
GAB,GAB.7_1,RCOF,2123,1855,1602,1340,1083,821.3
GAB,GAB.8_1,RCOF,8102,8409,8474,8178,8968,8917
GAB,GAB.9_1,RCOF,845.8,887.5,958.8,979.7,988.9,954.2
GHA,GHA10_2,RCOF,3.937,3.702,3.383,3.55,3.514,3.481
GHA,GHA11_2,RCOF,27950,24490,20930,17580,14100,10550
GHA,GHA14_2,RCOF,1.487,1.169,0.9211,0.9575,0.918,0.8757
GHA,GHA15_2,RCOF,46.87,46.17,46.55,50.41,51.88,52.15
GHA,GHA16_2,RCOF,40.32,42.09,47.98,49.89,52.11,55.68
GHA,GHA1_2,RCOF,585.5,646.7,758.3,801.7,861.5,930.2
GHA,GHA2_2,RCOF,106.4,117.8,128.2,136.5,149.6,162.8
GHA,GHA3_2,RCOF,5.994,6.041,6.205,6.39,6.566,6.666
GHA,GHA4_2,RCOF,1065,1111,1198,1259,1323,1553
GHA,GHA5_2,RCOF,687.4,739.4,813.8,895.5,905.3,965.4
GHA,GHA6_2,RCOF,25.89,27.93,30.05,31.79,33.95,35.67
GHA,GHA7_2,RCOF,2.824,3.027,3.133,3.296,4.032,4.313
GIN,GIN.1_1,RCOF,61.76,63.49,64.03,88.83,102.2,89.87
GIN,GIN.2_1,RCOF,1.201,1.033,12.87,46.56,50.43,43.25
GIN,GIN.3_1,RCOF,28.57,29.76,31.89,46.94,60.03,56.85
GIN,GIN.4_1,RCOF,32.6,33.92,36.93,54.63,70.28,68.08
GIN,GIN.5_1,RCOF,6.469,6.4,6.534,9.017,10.63,9.566
GIN,GIN.6_1,RCOF,18.77,19.12,19.68,28.19,34.19,31.46
GIN,GIN.7_1,RCOF,26.11,25.7,26.78,38.07,45.48,41.37
GIN,GIN.8_1,RCOF,39.82,39.2,41.57,57.45,71.98,68.52
GNB,GNB.6_1,RCOF,46.4,52.33,57.14,77.48,97.02,86.4
GNB,GNB.9_1,RCOF,720.1,692.2,703,1006,1174,1037
GNQ,GNQ.2_1,RCOF,209.8,206.1,199.9,211.1,211,230.2
GNQ,GNQ.3_1,RCOF,174.9,234.9,287.1,318.3,335.5,341.6
GNQ,GNQ.4_1,RCOF,497.8,558.3,590.6,628.3,653.1,658.3
GNQ,GNQ.5_1,RCOF,158,172.8,172.1,183,192.4,189.1
GNQ,GNQ.6_1,RCOF,880.8,906,955.3,990.4,1011,1011
GNQ,GNQ.7_1,RCOF,104.3,107.8,105.5,105.9,106.6,100.2
GTM,GTM.10_1,RCOF,4.15,4.552,4.568,5.045,5.162,5.31
GTM,GTM.11_1,RCOF,2.738,2.865,2.71,2.996,2.815,2.772
GTM,GTM.12_1,RCOF,332.1,268.9,192.4,144,110.5,85.67
GTM,GTM.13_1,RCOF,22,27,24.92,28.65,27.88,27.49
GTM,GTM.14_1,RCOF,69.1,74.02,71.25,76.9,70.46,66.31
GTM,GTM.15_1,RCOF,18.54,21.23,21.15,27.11,27.34,27.93
GTM,GTM.16_1,RCOF,55.88,57.32,52.87,59.56,63.42,58.78
GTM,GTM.17_1,RCOF,31.26,32.96,30.86,33.33,32.62,34.26
GTM,GTM.18_1,RCOF,12.95,13.93,13.22,15.75,14.85,14.77
GTM,GTM.19_1,RCOF,25.6,27.18,26.86,29.35,26.85,25.37
GTM,GTM.1_1,RCOF,340.8,347.3,305,312,273.6,246.1
GTM,GTM.20_1,RCOF,6.907,7.406,6.917,7.599,7.174,7.113
GTM,GTM.21_1,RCOF,0,0,0,0,0,0
GTM,GTM.22_1,RCOF,4.159,4.281,3.791,4.197,3.978,4.273
GTM,GTM.2_1,RCOF,12.23,12.53,11.65,13.89,14.49,17.3
GTM,GTM.3_1,RCOF,26.22,27.84,26.39,28.95,27.35,26.73
GTM,GTM.4_1,RCOF,5.469,5.758,5.375,5.92,5.623,5.645
GTM,GTM.5_1,RCOF,18.14,19.19,17.97,19.29,18.1,18.95
GTM,GTM.6_1,RCOF,2.385,2.544,2.525,2.972,3.029,3.153
GTM,GTM.7_1,RCOF,20,21.02,19.87,22.93,21.74,21.11
GTM,GTM.8_1,RCOF,40.32,40.7,35.9,39.06,36.77,35.2
GTM,GTM.9_1,RCOF,67.46,73.61,69.09,79.42,92.71,90.48
GUY,GUY.10_1,RCOF,15.71,12.57,10.77,41.02,31.23,23.8
GUY,GUY.2_1,RCOF,6200,3472,1431,2094,1140,644.5
GUY,GUY.3_1,RCOF,57.35,54.71,58.54,279.7,303.7,275.1
GUY,GUY.4_1,RCOF,11.78,10.92,11.34,98.61,106.5,97.11
GUY,GUY.5_1,RCOF,21.25,21.82,23.75,112.2,118.2,113.1
GUY,GUY.6_1,RCOF,1.549,1.5,1.656,13.04,15.68,14.96
GUY,GUY.7_1,RCOF,31.91,32.9,35.28,209.2,218.7,213.4
GUY,GUY.9_1,RCOF,3274,2713,2330,7807,5329,3639
HND,HND.14_1,RCOF,6.276,6.279,5.467,5.556,5.072,4.596
HND,HND.5_1,RCOF,14.31,14.27,12.72,12.79,11.93,15.49
IDN,IDN.10_1,RCOF,4.051,4.037,4.112,4.782,4.338,4.314
IDN,IDN.11_1,RCOF,5.245,5.202,5.328,5.928,5.576,5.661
IDN,IDN.12_1,RCOF,183.3,162.6,150.2,139.2,117.8,107.1
IDN,IDN.13_1,RCOF,47.98,42.78,39.88,38.97,34.14,32.97
IDN,IDN.14_1,RCOF,353,284.7,233.9,187.1,132.2,96.93
IDN,IDN.16_1,RCOF,189.9,147.7,117,91.27,63.85,52.22
IDN,IDN.17_1,RCOF,7.353,7.044,6.907,7.98,7.649,7.964
IDN,IDN.18_1,RCOF,1414,1214,1098,1038,874.1,798.3
IDN,IDN.19_1,RCOF,96.53,84.46,79.57,78.95,69.07,65.94
IDN,IDN.1_1,RCOF,65.01,61.59,60.49,61.17,58.45,63.72
IDN,IDN.20_1,RCOF,6.105,5.582,5.425,5.806,5.366,5.109
IDN,IDN.21_1,RCOF,8.695,8.332,7.954,7.864,7.003,7.121
IDN,IDN.22_1,RCOF,24870,23010,22310,22070,19580,18790
IDN,IDN.23_1,RCOF,2169,1744,1457,1223,926.1,768.9
IDN,IDN.24_1,RCOF,79.16,70.21,65.62,61.76,53.15,49.8
IDN,IDN.25_1,RCOF,50.05,44.92,41.87,39.61,33.51,30.52
IDN,IDN.26_1,RCOF,12.74,11.56,11.34,11.97,10.68,10.54
IDN,IDN.27_1,RCOF,75.96,68.7,65.57,71.71,63.61,62.66
IDN,IDN.28_1,RCOF,64.53,57.46,53.25,54.47,48.62,48.96
IDN,IDN.29_1,RCOF,25.65,23.4,22,22.47,19.69,19.14
IDN,IDN.2_1,RCOF,1.147,1.015,0.9641,0.9336,0.791,0.7972
IDN,IDN.30_1,RCOF,28.48,26.48,25.68,25.08,22.7,23.7
IDN,IDN.31_1,RCOF,16.34,14.24,12.92,11.88,9.7,8.656
IDN,IDN.32_1,RCOF,33.26,32.12,32.31,32.21,29.43,31.35
IDN,IDN.33_1,RCOF,0.8932,0.781,0.7059,0.6612,0.5868,0.5465
IDN,IDN.34_1,RCOF,14950,12500,10740,9178,7049,5789
IDN,IDN.35_1,RCOF,35070,30910,28190,25600,21310,18780
IDN,IDN.3_1,RCOF,225.1,219.4,227.9,248.1,231.2,229
IDN,IDN.4_1,RCOF,7.463,6.463,5.831,5.926,5.353,5.265
IDN,IDN.5_1,RCOF,13.38,12.18,11.67,11.5,10.53,11.18
IDN,IDN.6_1,RCOF,3096,2853,2752,2883,2549,2456
IDN,IDN.8_1,RCOF,66.62,69.97,76.68,84.31,82.61,86.04
IDN,IDN.9_1,RCOF,5.035,4.681,4.506,4.852,4.661,4.658
IND,IND.16_1,RCOF,0.5784,0.5577,0.5736,0.6853,0.7842,0.8744
IND,IND.17_1,RCOF,6.678,6.281,6.186,6.82,7.437,8.216
IND,IND.21_1,RCOF,12540,13930,14010,13170,12560,11950
IND,IND.23_1,RCOF,56030,60830,62940,63110,61250,64880
IND,IND.24_1,RCOF,53470,51550,54080,55170,56040,58860
IND,IND.27_1,RCOF,0.9393,1.045,1.047,1.409,1.636,2.037
IND,IND.2_1,RCOF,10.48,8.121,6.549,5.285,4.143,3.1
IND,IND.30_1,RCOF,33.49,29.1,26.8,24.41,27.2,26
IND,IND.31_1,RCOF,3.182,3.674,3.818,3.97,4.078,4.291
IND,IND.36_1,RCOF,8639,7704,7032,7444,6908,6640
IND,IND.3_1,RCOF,31930,40970,44780,48280,49880,54090
KEN,KEN.19_1,RCOF,0.097,0.07297,0.07144,0.06708,0.04735,0.04227
KEN,KEN.27_1,RCOF,0.6648,0.5899,1.166,1.67,1.664,1.906
KEN,KEN.33_1,RCOF,0.7409,0.5673,0.5673,0.5469,0.3991,0.3721
KEN,KEN.39_1,RCOF,207.5,161.9,165.6,163.8,299,294.7
KEN,KEN.3_1,RCOF,2.162,1.759,1.338,1.343,1.438,1.185
KEN,KEN.4_1,RCOF,9.643,7.202,4.807,4.116,3.59,2.353
KHM,KHM.10_1,RCOF,6.757,7.097,7.529,7.584,7.342,6.995
KHM,KHM.11_1,RCOF,18.43,16.86,14.89,14.02,12.73,11.98
KHM,KHM.12_1,RCOF,19.45,15.51,11.91,9.373,7.43,6.436
KHM,KHM.13_1,RCOF,288.2,336.4,333.7,340.2,324.6,326.3
KHM,KHM.14_1,RCOF,22.69,23.18,20.68,18.89,16.47,15.17
KHM,KHM.15_1,RCOF,181.2,233.3,226.5,214.4,203.9,194
KHM,KHM.16_1,RCOF,563.7,509,573.7,613.3,552.5,492.9
KHM,KHM.17_1,RCOF,110.6,115.4,112.8,113.5,115.4,108.9
KHM,KHM.18_1,RCOF,120.3,130.1,132.3,135.3,143.9,137.8
KHM,KHM.19_1,RCOF,2.714,2.307,1.985,1.708,1.393,1.149
KHM,KHM.1_1,RCOF,6.284,5.16,3.913,3.039,2.708,3.352
KHM,KHM.20_1,RCOF,79.95,82.06,79.1,78.64,77.41,78.61
KHM,KHM.21_1,RCOF,285,263.9,245,226.9,208.2,190.5
KHM,KHM.22_1,RCOF,35.66,34.78,32.91,32.04,31.64,29.42
KHM,KHM.23_1,RCOF,0.09536,0.06315,0.03614,0.02103,0.0137,0.01108
KHM,KHM.24_1,RCOF,0.05319,0.0513,0.07683,0.06949,0.06024,0.05767
KHM,KHM.25_1,RCOF,15.32,16.7,16.35,16.97,17.85,19.94
KHM,KHM.2_1,RCOF,15.76,14.37,13.04,12.36,11.74,11.01
KHM,KHM.3_1,RCOF,144.1,165.3,224.1,278.8,371.3,512.1
KHM,KHM.4_1,RCOF,7.019,6.963,6.939,6.786,6.601,6.383
KHM,KHM.5_1,RCOF,35.19,34.44,33.03,33.05,33.76,32.07
KHM,KHM.6_1,RCOF,50.85,50.41,49.11,47.33,44.66,41.01
KHM,KHM.7_1,RCOF,12.18,13.91,14.79,14.38,13.98,13.32
KHM,KHM.8_1,RCOF,335.5,326.6,300.3,669.7,654.7,615.6
KHM,KHM.9_1,RCOF,147.8,152,158.5,169,166.6,164.8
LAO,LAO.10_1,RCOF,29.73,30.43,30.63,33.29,33.99,34.69
LAO,LAO.11_1,RCOF,7.214,7.85,8.604,8.905,8.841,8.654
LAO,LAO.12_1,RCOF,2551,2228,1908,1586,1266,945.6
LAO,LAO.14_1,RCOF,513.7,568.7,653,727.1,779.8,794.1
LAO,LAO.15_1,RCOF,7.121,8.172,9.731,12.65,15.24,18.91
LAO,LAO.16_1,RCOF,593.8,538.7,481,445.6,395.5,341.9
LAO,LAO.17_1,RCOF,13.06,13.56,13.99,14.56,15.21,15.71
LAO,LAO.18_1,RCOF,82.31,87.09,91.64,100.7,105.2,105.7
LAO,LAO.1_1,RCOF,21.81,23.92,25.79,28.05,28.62,27.59
LAO,LAO.2_1,RCOF,14.08,16.08,23.4,28.96,32.6,44.5
LAO,LAO.3_1,RCOF,904.5,759.2,681.1,691,782,911.6
LAO,LAO.4_1,RCOF,10.37,11.48,12.45,12.99,13.77,14.52
LAO,LAO.5_1,RCOF,3.832,3.734,3.63,4.275,4.249,4.246
LAO,LAO.7_1,RCOF,15660,17220,19720,19290,20390,20970
LAO,LAO.8_1,RCOF,36.33,36.89,36.59,38.46,38.26,37.27
LAO,LAO.9_1,RCOF,111.4,112.9,114.9,124.1,127.1,123.5
LBR,LBR.10_1,RCOF,146.7,131.2,123.3,119.6,115.4,106.8
LBR,LBR.11_1,RCOF,97.47,92.34,96.11,100.6,106.3,107
LBR,LBR.12_1,RCOF,1362,1326,1523,1709,1928,1892
LBR,LBR.13_1,RCOF,398.5,346,313.4,281.5,257.4,224.2
LBR,LBR.14_1,RCOF,329.2,278.9,242.7,209.3,177.2,145.5
LBR,LBR.15_1,RCOF,152.6,136.2,128.5,122.7,117.6,112.3
LBR,LBR.1_1,RCOF,170.2,158,157.1,160.9,164.4,163.3
LBR,LBR.2_1,RCOF,196.8,176.9,176.4,173.6,173.8,173.5
LBR,LBR.3_1,RCOF,220.5,203.9,197.3,198,196.7,194.8
LBR,LBR.4_1,RCOF,138.4,131.8,131.3,137.4,140.7,141.1
LBR,LBR.5_1,RCOF,156.6,143.6,140.5,137.4,134.8,128.9
LBR,LBR.6_1,RCOF,437.9,416.7,530.6,607.2,674.3,690.4
LBR,LBR.7_1,RCOF,186.2,174.8,169.9,165.3,159,147.1
LBR,LBR.8_1,RCOF,572.6,510.9,484.7,547.6,575.1,514
LBR,LBR.9_1,RCOF,127.1,113.8,107.5,102,96.18,88.41
LKA,LKA.10_1,RCOF,15.55,16.96,15.62,12.81,9.05,6.366
LKA,LKA.11_1,RCOF,1.553,1.955,1.989,2.032,1.806,1.853
LKA,LKA.12_1,RCOF,16.03,17.62,16.35,13.56,9.726,7.098
LKA,LKA.14_1,RCOF,0.6023,0.6709,0.635,0.5453,0.4103,0.3477
LKA,LKA.16_1,RCOF,1.847,2.497,2.703,2.835,2.914,3.38
LKA,LKA.17_1,RCOF,3.686,4.149,4.038,3.491,2.723,2.232
LKA,LKA.18_1,RCOF,2.122,2.507,2.513,2.547,2.34,2.474
LKA,LKA.1_1,RCOF,1.321,1.457,1.367,1.166,0.8689,0.7779
LKA,LKA.20_1,RCOF,5.702,7.004,7.799,9.211,9.81,11.39
LKA,LKA.21_1,RCOF,0.7195,0.8012,0.722,0.6018,0.4722,0.4713
LKA,LKA.22_1,RCOF,2.053,2.559,2.727,2.768,2.365,2.659
LKA,LKA.23_1,RCOF,5.44,6.225,6.001,5.298,4.158,3.556
LKA,LKA.2_1,RCOF,0.3223,0.5055,0.7376,0.7538,0.7019,0.7207
LKA,LKA.3_1,RCOF,1.222,1.488,1.936,2.262,2.256,2.827
LKA,LKA.4_1,RCOF,1.824,2.063,2,1.909,1.512,1.351
LKA,LKA.5_1,RCOF,22.71,24.59,22.43,18.13,12.49,8.377
LKA,LKA.6_1,RCOF,6.061,6.656,6.189,5.145,3.713,2.718
LKA,LKA.7_1,RCOF,2.312,2.462,2.217,1.777,1.234,0.8861
LKA,LKA.8_1,RCOF,3.28,3.624,3.398,2.861,2.104,1.594
MDG,MDG.1_1,RCOF,58.9,53.47,49.36,51.71,50.61,55.96
MDG,MDG.2_1,RCOF,30.38,25.65,21.99,22.42,22.24,21.43
MDG,MDG.3_1,RCOF,22.26,19.94,18.59,19.47,19.21,19.97
